opportunity_id,lead_id,opp_created_date,product_line,region,nam_owner,client_type,deal_value_usd,competitive_deal_flag,used_fasttrack_approval,period,final_stage,status,status_reason,closed_date
OPP-P2-00109,L-P2-00438,06-07-2025,Digital Signage,Northeast,S. Patel,Multifamily Property,16220,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,08-07-2025
OPP-P2-00110,L-P2-00439,16-07-2025,Smart Buildings,West,T. Chen,Campus,8000,TRUE,TRUE,P2,Propose,Lost,Timeline Mismatch,01-08-2025
OPP-P2-00111,L-P2-00446,23-08-2025,Smart Buildings,West,K. Romano,Mixed-Use Development,33957,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,24-08-2025
OPP-P2-00112,L-P2-00459,27-03-2025,Smart Buildings,West,J. Sullivan,Enterprise Business,27603,TRUE,FALSE,P2,Qualify,Lost,Pricing,28-03-2025
OPP-P2-00113,L-P2-00465,12-04-2025,Smart Buildings,South,D. Singh,Enterprise Business,71694,FALSE,FALSE,P2,Propose,Lost,Budget Cut,10-05-2025
OPP-P2-00114,L-P2-00468,22-06-2025,Video Analytics,West,M. Okafor,Multifamily Property,18864,FALSE,FALSE,P2,Propose,Lost,Lost Contact,29-07-2025
OPP-P2-00115,L-P2-00470,20-06-2025,Smart Buildings,Northeast,L. Fitzgerald,Municipality,29986,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,05-08-2025
OPP-P2-00116,L-P2-00471,11-07-2025,Smart Lighting,Midwest,T. Chen,Campus,48324,FALSE,FALSE,P2,Propose,Lost,Budget Cut,31-08-2025
OPP-P2-00117,L-P2-00481,14-02-2025,Smart Buildings,West,D. Singh,Enterprise Business,26242,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,15-02-2025
OPP-P2-00118,L-P2-00484,27-02-2025,Digital Signage,Midwest,T. Chen,Campus,15270,FALSE,FALSE,P2,Propose,Lost,Lost Contact,02-04-2025
OPP-P2-00119,L-P2-00496,08-09-2025,Smart Mobility (EV/Parking),South,D. Singh,Municipality,24416,TRUE,FALSE,P2,Develop,Lost,Budget Cut,10-09-2025
OPP-P2-00120,L-P2-00500,26-01-2025,Smart Mobility (EV/Parking),South,T. Chen,Enterprise Business,18875,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,21-02-2025
OPP-P2-00121,L-P2-00504,25-02-2025,Digital Signage,South,J. Sullivan,Multifamily Property,57553,TRUE,FALSE,P2,Qualify,Lost,Pricing,26-02-2025
OPP-P2-00122,L-P2-00510,12-08-2025,Smart Buildings,Northeast,D. Singh,Campus,18399,TRUE,TRUE,P2,Close,Lost,Budget Cut,01-09-2025
OPP-P2-00123,L-P2-00518,15-04-2025,Smart Lighting,West,R. Alvarez,Campus,8000,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,30-04-2025
OPP-P2-00124,L-P2-00519,25-04-2025,Smart Lighting,South,K. Romano,Campus,43290,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,26-04-2025
OPP-P2-00125,L-P2-00520,04-03-2025,Video Analytics,Northeast,L. Fitzgerald,Enterprise Business,8985,TRUE,TRUE,P2,Propose,Lost,Pricing,02-04-2025
OPP-P2-00126,L-P2-00521,15-08-2025,Digital Signage,West,R. Alvarez,Campus,41366,TRUE,FALSE,P2,Propose,Lost,Pricing,28-09-2025
OPP-P2-00127,L-P2-00523,18-09-2025,Video Analytics,Midwest,R. Alvarez,Multifamily Property,22892,FALSE,FALSE,P2,Develop,Lost,Product Fit,20-09-2025
OPP-P2-00128,L-P2-00531,30-06-2025,Digital Signage,Midwest,S. Patel,Municipality,62697,TRUE,TRUE,P2,Propose,Lost,Product Fit,02-08-2025
OPP-P2-00129,L-P2-00532,05-01-2025,Digital Signage,South,S. Patel,Campus,27572,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,06-01-2025
OPP-P2-00130,L-P2-00534,06-03-2025,Smart Lighting,Midwest,J. Sullivan,Enterprise Business,23469,TRUE,FALSE,P2,Propose,Lost,Pricing,10-04-2025
OPP-P2-00131,L-P2-00538,16-09-2025,Digital Signage,West,D. Singh,Campus,41560,TRUE,TRUE,P2,Propose,Lost,Timeline Mismatch,30-09-2025
OPP-P2-00132,L-P2-00539,16-07-2025,Digital Signage,Northeast,D. Singh,Mixed-Use Development,19425,TRUE,TRUE,P2,Close,Won,Won,27-07-2025
OPP-P2-00133,L-P2-00540,03-06-2025,Smart Buildings,West,L. Fitzgerald,Municipality,27615,FALSE,FALSE,P2,Propose,Lost,Lost Contact,26-06-2025
OPP-P2-00134,L-P2-00541,14-02-2025,Smart Lighting,South,J. Sullivan,Enterprise Business,40255,TRUE,TRUE,P2,Propose,Lost,Budget Cut,06-04-2025
OPP-P2-00135,L-P2-00543,08-03-2025,Digital Signage,Midwest,S. Patel,Mixed-Use Development,13874,FALSE,FALSE,P2,Propose,Lost,Pricing,12-04-2025
OPP-P2-00136,L-P2-00549,09-08-2025,Smart Lighting,Northeast,J. Sullivan,Enterprise Business,19508,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,10-08-2025
OPP-P2-00137,L-P2-00558,26-05-2025,Digital Signage,South,J. Sullivan,Mixed-Use Development,52307,TRUE,FALSE,P2,Propose,Lost,Pricing,11-06-2025
OPP-P2-00138,L-P2-00559,05-06-2025,Smart Lighting,Midwest,T. Chen,Multifamily Property,18809,FALSE,FALSE,P2,Propose,Lost,Lost Contact,03-07-2025
OPP-P2-00139,L-P2-00560,02-10-2025,Video Analytics,West,M. Okafor,Multifamily Property,18612,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,05-11-2025
OPP-P2-00140,L-P2-00563,13-01-2025,Video Analytics,South,R. Alvarez,Campus,31771,TRUE,TRUE,P2,Close,Lost,Timeline Mismatch,25-01-2025
OPP-P2-00141,L-P2-00571,03-01-2025,Smart Lighting,Northeast,J. Sullivan,Municipality,58613,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,02-02-2025
OPP-P2-00142,L-P2-00576,27-03-2025,Smart Buildings,Midwest,T. Chen,Campus,16310,FALSE,FALSE,P2,Develop,Lost,Budget Cut,29-03-2025
OPP-P2-00143,L-P2-00577,14-02-2025,Smart Mobility (EV/Parking),Northeast,S. Patel,Municipality,42876,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,15-02-2025
OPP-P2-00144,L-P2-00581,03-06-2025,Video Analytics,West,M. Okafor,Mixed-Use Development,32131,TRUE,FALSE,P2,Qualify,Lost,Pricing,04-06-2025
OPP-P2-00145,L-P2-00583,13-08-2025,Smart Buildings,Northeast,L. Fitzgerald,Campus,11921,TRUE,TRUE,P2,Close,Lost,Competitor Presence,20-05-2026
OPP-P2-00146,L-P2-00595,10-01-2025,Video Analytics,South,D. Singh,Municipality,25601,TRUE,FALSE,P2,Develop,Lost,Lost Contact,12-01-2025
OPP-P2-00147,L-P2-00597,06-04-2025,Digital Signage,South,J. Sullivan,Mixed-Use Development,28224,FALSE,FALSE,P2,Propose,Lost,Budget Cut,12-05-2025
OPP-P2-00148,L-P2-00598,23-05-2025,Smart Lighting,South,L. Fitzgerald,Mixed-Use Development,38842,TRUE,FALSE,P2,Propose,Lost,Product Fit,05-08-2025
OPP-P2-00149,L-P2-00599,02-10-2025,Smart Mobility (EV/Parking),South,D. Singh,Multifamily Property,18247,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,03-10-2025
OPP-P2-00150,L-P2-00611,23-07-2025,Smart Buildings,West,D. Singh,Campus,37060,FALSE,FALSE,P2,Develop,Lost,Product Fit,25-07-2025
OPP-P2-00151,L-P2-00619,13-09-2025,Smart Buildings,South,R. Alvarez,Mixed-Use Development,13171,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,14-09-2025
OPP-P2-00152,L-P2-00636,04-06-2025,Digital Signage,Northeast,L. Fitzgerald,Municipality,26664,FALSE,FALSE,P2,Propose,Lost,Pricing,19-06-2025
OPP-P2-00153,L-P2-00640,15-02-2025,Smart Lighting,South,J. Sullivan,Mixed-Use Development,40857,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,18-03-2025
OPP-P2-00154,L-P2-00641,15-09-2025,Smart Mobility (EV/Parking),South,M. Okafor,Enterprise Business,14059,FALSE,FALSE,P2,Propose,Lost,Budget Cut,23-10-2025
OPP-P2-00155,L-P2-00647,08-03-2025,Digital Signage,Northeast,L. Fitzgerald,Campus,17412,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,17-04-2025
OPP-P2-00156,L-P2-00653,30-08-2025,Smart Lighting,Northeast,M. Okafor,Multifamily Property,18374,FALSE,FALSE,P2,Develop,Lost,Product Fit,01-09-2025
OPP-P2-00157,L-P2-00654,11-05-2025,Smart Lighting,South,J. Sullivan,Enterprise Business,8000,TRUE,TRUE,P2,Propose,Lost,Competitor Presence,22-06-2025
OPP-P2-00158,L-P2-00657,12-06-2025,Smart Lighting,West,K. Romano,Enterprise Business,14222,TRUE,FALSE,P2,Qualify,Lost,Product Fit,13-06-2025
OPP-P2-00159,L-P2-00658,01-06-2025,Smart Mobility (EV/Parking),Northeast,K. Romano,Mixed-Use Development,30190,FALSE,FALSE,P2,Qualify,Lost,Product Fit,02-06-2025
OPP-P2-00160,L-P2-00665,22-07-2025,Smart Mobility (EV/Parking),Northeast,J. Sullivan,Enterprise Business,42504,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,23-07-2025
OPP-P2-00161,L-P2-00670,29-09-2025,Digital Signage,Midwest,S. Patel,Multifamily Property,14936,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,30-09-2025
OPP-P2-00162,L-P2-00672,31-08-2025,Video Analytics,Northeast,R. Alvarez,Multifamily Property,23881,FALSE,FALSE,P2,Propose,Lost,Budget Cut,29-12-2027
OPP-P2-00163,L-P2-00674,31-07-2025,Smart Lighting,South,R. Alvarez,Enterprise Business,8000,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,01-08-2025
OPP-P2-00164,L-P2-00675,31-05-2025,Smart Mobility (EV/Parking),West,R. Alvarez,Enterprise Business,134210,FALSE,FALSE,P2,Propose,Lost,Lost Contact,17-07-2025
OPP-P2-00165,L-P2-00677,30-03-2025,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Campus,61297,FALSE,FALSE,P2,Propose,Lost,Lost Contact,29-04-2025
OPP-P2-00166,L-P2-00678,13-06-2025,Digital Signage,Midwest,L. Fitzgerald,Campus,56366,TRUE,FALSE,P2,Qualify,Lost,Product Fit,14-06-2025
OPP-P2-00167,L-P2-00683,07-05-2025,Smart Buildings,Northeast,K. Romano,Mixed-Use Development,19537,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,08-05-2025
OPP-P2-00168,L-P2-00695,27-06-2025,Smart Buildings,Midwest,R. Alvarez,Enterprise Business,109029,FALSE,FALSE,P2,Develop,Lost,Lost Contact,29-06-2025
OPP-P2-00169,L-P2-00696,23-08-2025,Smart Lighting,Midwest,K. Romano,Municipality,20193,FALSE,FALSE,P2,Close,Lost,Product Fit,02-09-2025
OPP-P2-00170,L-P2-00698,05-08-2025,Smart Lighting,Northeast,K. Romano,Enterprise Business,17588,TRUE,TRUE,P2,Propose,Lost,Product Fit,29-08-2025
OPP-P2-00171,L-P2-00699,25-01-2025,Smart Buildings,Northeast,D. Singh,Multifamily Property,19881,TRUE,FALSE,P2,Close,Lost,Pricing,03-02-2025
OPP-P2-00172,L-P2-00709,04-07-2025,Video Analytics,Midwest,D. Singh,Municipality,39498,FALSE,FALSE,P2,Propose,Lost,Product Fit,09-08-2025
OPP-P2-00173,L-P2-00711,15-07-2025,Digital Signage,Midwest,D. Singh,Enterprise Business,18607,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,16-07-2025
OPP-P2-00174,L-P2-00714,30-05-2025,Digital Signage,West,K. Romano,Campus,33889,TRUE,TRUE,P2,Propose,Lost,Pricing,23-05-2026
OPP-P2-00175,L-P2-00719,04-04-2025,Digital Signage,West,T. Chen,Enterprise Business,30005,FALSE,FALSE,P2,Propose,Lost,Budget Cut,06-05-2025
OPP-P2-00176,L-P2-00721,18-07-2025,Digital Signage,South,D. Singh,Multifamily Property,65731,TRUE,TRUE,P2,Propose,Lost,Pricing,23-08-2025
OPP-P2-00177,L-P2-00724,28-09-2025,Video Analytics,South,J. Sullivan,Enterprise Business,8000,TRUE,FALSE,P2,Close,Won,Won,11-10-2025
OPP-P2-00178,L-P2-00738,20-05-2025,Smart Buildings,West,D. Singh,Multifamily Property,20507,TRUE,FALSE,P2,Qualify,Lost,Product Fit,21-05-2025
OPP-P2-00179,L-P2-00743,15-05-2025,Video Analytics,West,D. Singh,Campus,88046,TRUE,TRUE,P2,Propose,Lost,Product Fit,11-06-2025
OPP-P2-00180,L-P2-00746,25-08-2025,Digital Signage,West,S. Patel,Enterprise Business,22520,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,26-08-2025
OPP-P2-00181,L-P2-00747,05-04-2025,Smart Buildings,West,J. Sullivan,Multifamily Property,44729,FALSE,FALSE,P2,Propose,Lost,Budget Cut,11-05-2025
OPP-P2-00182,L-P2-00754,04-06-2025,Digital Signage,West,K. Romano,Campus,9672,FALSE,FALSE,P2,Propose,Lost,Budget Cut,21-06-2025
OPP-P2-00183,L-P2-00756,17-09-2025,Video Analytics,South,R. Alvarez,Multifamily Property,22908,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,18-09-2025
OPP-P2-00184,L-P2-00769,06-08-2025,Smart Lighting,West,L. Fitzgerald,Campus,33685,FALSE,FALSE,P2,Propose,Lost,Budget Cut,20-08-2025
OPP-P2-00185,L-P2-00771,26-06-2025,Smart Buildings,Northeast,R. Alvarez,Multifamily Property,26066,TRUE,FALSE,P2,Develop,Lost,Pricing,28-06-2025
OPP-P2-00186,L-P2-00774,11-04-2025,Smart Lighting,West,J. Sullivan,Enterprise Business,51595,FALSE,FALSE,P2,Qualify,Lost,Product Fit,12-04-2025
OPP-P2-00187,L-P2-00778,15-05-2025,Smart Lighting,Northeast,K. Romano,Campus,19726,TRUE,TRUE,P2,Propose,Lost,Pricing,12-07-2025
OPP-P2-00188,L-P2-00785,03-05-2025,Digital Signage,West,S. Patel,Enterprise Business,41055,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,05-05-2025
OPP-P2-00189,L-P2-00788,29-06-2025,Digital Signage,West,K. Romano,Enterprise Business,36667,FALSE,FALSE,P2,Propose,Lost,Lost Contact,15-07-2025
OPP-P2-00190,L-P2-00790,10-06-2025,Video Analytics,Midwest,M. Okafor,Municipality,19520,FALSE,FALSE,P2,Develop,Lost,Budget Cut,12-06-2025
OPP-P2-00191,L-P2-00796,26-09-2025,Video Analytics,West,L. Fitzgerald,Multifamily Property,10165,TRUE,FALSE,P2,Qualify,Lost,Pricing,27-09-2025
OPP-P2-00192,L-P2-00804,13-07-2025,Video Analytics,South,R. Alvarez,Campus,47348,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,14-07-2025
OPP-P2-00193,L-P2-00807,13-05-2025,Smart Lighting,West,T. Chen,Enterprise Business,29331,FALSE,FALSE,P2,Develop,Lost,Product Fit,17-05-2025
OPP-P2-00194,L-P2-00810,14-07-2025,Video Analytics,West,T. Chen,Mixed-Use Development,30308,FALSE,FALSE,P2,Close,Lost,Lost Contact,06-08-2025
OPP-P2-00195,L-P2-00817,13-07-2025,Digital Signage,Midwest,T. Chen,Municipality,50588,TRUE,FALSE,P2,Close,Won,Won,27-07-2025
OPP-P2-00196,L-P2-00818,13-08-2025,Digital Signage,Northeast,T. Chen,Multifamily Property,42775,FALSE,FALSE,P2,Propose,Lost,Product Fit,25-08-2025
OPP-P2-00197,L-P2-00820,24-08-2025,Smart Mobility (EV/Parking),Northeast,M. Okafor,Enterprise Business,37292,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,26-08-2025
OPP-P2-00198,L-P2-00821,01-06-2025,Smart Buildings,West,M. Okafor,Mixed-Use Development,12743,FALSE,FALSE,P2,Develop,Lost,Budget Cut,03-06-2025
OPP-P2-00199,L-P2-00829,13-05-2025,Video Analytics,Northeast,M. Okafor,Mixed-Use Development,45728,FALSE,FALSE,P2,Propose,Lost,Product Fit,03-06-2025
OPP-P2-00200,L-P2-00834,10-05-2025,Digital Signage,Midwest,M. Okafor,Enterprise Business,32175,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,27-05-2025
OPP-P2-00201,L-P2-00838,14-01-2025,Smart Lighting,West,L. Fitzgerald,Enterprise Business,25758,TRUE,FALSE,P2,Close,Won,Won,30-01-2025
OPP-P2-00202,L-P2-00840,27-08-2025,Video Analytics,South,S. Patel,Mixed-Use Development,70520,TRUE,TRUE,P2,Propose,Lost,Product Fit,21-09-2025
OPP-P2-00203,L-P2-00847,12-01-2025,Video Analytics,Northeast,M. Okafor,Municipality,117050,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,13-01-2025
OPP-P2-00204,L-P2-00849,08-06-2025,Video Analytics,Midwest,K. Romano,Multifamily Property,40704,TRUE,TRUE,P2,Propose,Lost,Pricing,30-06-2025
OPP-P2-00205,L-P2-00851,13-05-2025,Smart Mobility (EV/Parking),West,S. Patel,Campus,37781,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,14-05-2025
OPP-P2-00206,L-P2-00852,28-06-2025,Video Analytics,West,T. Chen,Enterprise Business,81421,FALSE,FALSE,P2,Propose,Lost,Product Fit,15-07-2025
OPP-P2-00207,L-P2-00860,16-08-2025,Digital Signage,Northeast,L. Fitzgerald,Mixed-Use Development,37270,TRUE,TRUE,P2,Propose,Lost,Pricing,06-09-2025
OPP-P2-00208,L-P2-00862,19-09-2025,Smart Mobility (EV/Parking),West,J. Sullivan,Mixed-Use Development,35699,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,20-09-2025
OPP-P2-00209,L-P2-00863,07-04-2025,Smart Buildings,South,M. Okafor,Multifamily Property,39394,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,10-05-2025
OPP-P2-00210,L-P2-00864,16-05-2025,Smart Mobility (EV/Parking),South,L. Fitzgerald,Municipality,11514,FALSE,FALSE,P2,Develop,Lost,Lost Contact,18-05-2025
OPP-P2-00211,L-P2-00867,24-07-2025,Smart Buildings,South,M. Okafor,Multifamily Property,44867,TRUE,TRUE,P2,Propose,Lost,Budget Cut,01-09-2025
OPP-P2-00212,L-P2-00869,29-04-2025,Smart Mobility (EV/Parking),West,L. Fitzgerald,Campus,22138,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,30-04-2025
OPP-P2-00213,L-P2-00872,07-08-2025,Digital Signage,West,S. Patel,Enterprise Business,33133,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,01-10-2025
OPP-P2-00214,L-P2-00877,27-02-2025,Smart Mobility (EV/Parking),West,K. Romano,Enterprise Business,8000,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,28-02-2025
OPP-P2-00215,L-P2-00878,19-06-2025,Smart Buildings,Midwest,L. Fitzgerald,Mixed-Use Development,67233,FALSE,FALSE,P2,Qualify,Lost,Timeline Mismatch,20-06-2025
OPP-P2-00216,L-P2-00881,24-05-2025,Smart Mobility (EV/Parking),West,M. Okafor,Mixed-Use Development,24215,FALSE,FALSE,P2,Propose,Lost,Pricing,22-06-2025
OPP-P2-00217,L-P2-00882,12-02-2025,Video Analytics,Northeast,J. Sullivan,Multifamily Property,11648,TRUE,TRUE,P2,Close,Lost,Competitor Presence,27-02-2025
OPP-P2-00218,L-P2-00883,03-08-2025,Digital Signage,West,R. Alvarez,Enterprise Business,21953,TRUE,FALSE,P2,Develop,Lost,Timeline Mismatch,05-08-2025
OPP-P2-00219,L-P2-00889,29-03-2025,Video Analytics,Midwest,M. Okafor,Campus,24038,FALSE,FALSE,P2,Close,Lost,Budget Cut,11-04-2025
OPP-P2-00220,L-P2-00894,01-09-2025,Video Analytics,Northeast,M. Okafor,Municipality,39261,FALSE,FALSE,P2,Develop,Lost,Budget Cut,03-09-2025
OPP-P2-00221,L-P2-00895,09-09-2025,Video Analytics,Midwest,L. Fitzgerald,Campus,10274,TRUE,TRUE,P2,Close,Lost,Pricing,28-09-2025
OPP-P2-00222,L-P2-00901,01-08-2025,Digital Signage,Northeast,S. Patel,Enterprise Business,12684,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,02-08-2025
OPP-P2-00223,L-P2-00905,12-05-2025,Digital Signage,West,L. Fitzgerald,Campus,13052,TRUE,TRUE,P2,Close,Won,Won,31-05-2025
OPP-P2-00224,L-P2-00906,20-02-2025,Smart Mobility (EV/Parking),West,S. Patel,Municipality,38826,TRUE,FALSE,P2,Develop,Lost,Lost Contact,22-02-2025
OPP-P2-00225,L-P2-00911,20-05-2025,Smart Mobility (EV/Parking),West,D. Singh,Mixed-Use Development,34081,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,21-05-2025
OPP-P2-00226,L-P2-00917,28-06-2025,Smart Lighting,Midwest,J. Sullivan,Municipality,25310,TRUE,TRUE,P2,Propose,Lost,Pricing,31-07-2025
OPP-P2-00227,L-P2-00930,01-02-2025,Smart Buildings,West,S. Patel,Multifamily Property,20158,FALSE,FALSE,P2,Propose,Lost,Lost Contact,22-02-2025
OPP-P2-00228,L-P2-00931,09-04-2025,Smart Buildings,South,T. Chen,Campus,30283,FALSE,FALSE,P2,Propose,Lost,Product Fit,02-05-2025
OPP-P2-00229,L-P2-00933,02-03-2025,Smart Buildings,Midwest,M. Okafor,Multifamily Property,8000,FALSE,FALSE,P2,Propose,Lost,Pricing,06-04-2025
OPP-P2-00230,L-P2-00938,28-04-2025,Smart Buildings,South,K. Romano,Campus,28537,FALSE,FALSE,P2,Develop,Lost,Lost Contact,30-04-2025
OPP-P2-00231,L-P2-00945,27-08-2025,Smart Mobility (EV/Parking),West,L. Fitzgerald,Municipality,23506,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,23-09-2025
OPP-P2-00232,L-P2-00949,01-03-2025,Smart Mobility (EV/Parking),South,R. Alvarez,Municipality,19229,FALSE,FALSE,P2,Close,Lost,Budget Cut,18-03-2025
OPP-P2-00233,L-P2-00952,18-06-2025,Smart Mobility (EV/Parking),Northeast,L. Fitzgerald,Campus,44149,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,19-07-2025
OPP-P2-00234,L-P2-00954,29-05-2025,Smart Mobility (EV/Parking),West,T. Chen,Enterprise Business,15032,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,30-05-2025
OPP-P2-00235,L-P2-00962,26-08-2025,Digital Signage,Midwest,D. Singh,Mixed-Use Development,16867,FALSE,FALSE,P2,Develop,Lost,Lost Contact,28-08-2025
OPP-P2-00236,L-P2-00966,22-01-2025,Video Analytics,West,M. Okafor,Municipality,42068,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,23-01-2025
OPP-P2-00237,L-P2-00967,27-09-2025,Video Analytics,South,D. Singh,Municipality,18740,FALSE,FALSE,P2,Propose,Lost,Lost Contact,16-10-2025
OPP-P2-00238,L-P2-00969,18-01-2025,Smart Lighting,Midwest,M. Okafor,Mixed-Use Development,11456,FALSE,FALSE,P2,Qualify,Lost,Pricing,19-01-2025
OPP-P2-00239,L-P2-00976,25-01-2025,Video Analytics,Midwest,J. Sullivan,Campus,27004,TRUE,TRUE,P2,Propose,Lost,Pricing,10-02-2025
OPP-P2-00240,L-P2-00986,06-07-2025,Video Analytics,Midwest,R. Alvarez,Campus,14766,FALSE,FALSE,P2,Propose,Lost,Timeline Mismatch,26-07-2025
OPP-P2-00241,L-P2-00993,03-09-2025,Smart Lighting,Northeast,R. Alvarez,Multifamily Property,22438,TRUE,FALSE,P2,Propose,Lost,Competitor Presence,10-10-2025
OPP-P2-00242,L-P2-01000,25-05-2025,Video Analytics,West,T. Chen,Campus,94335,TRUE,FALSE,P2,Propose,Lost,Pricing,16-06-2025
OPP-P2-00243,L-P2-01002,08-02-2025,Smart Buildings,South,T. Chen,Municipality,66169,TRUE,FALSE,P2,Develop,Lost,Product Fit,09-01-2026
OPP-P2-00244,L-P2-01003,11-07-2025,Smart Lighting,Midwest,L. Fitzgerald,Campus,48664,TRUE,TRUE,P2,Propose,Lost,Pricing,17-08-2025
OPP-P2-00245,L-P2-01013,16-03-2025,Smart Lighting,Northeast,D. Singh,Enterprise Business,14943,TRUE,FALSE,P2,Propose,Lost,Pricing,17-04-2025
OPP-P2-00246,L-P2-01014,10-03-2025,Smart Lighting,South,J. Sullivan,Campus,14714,TRUE,TRUE,P2,Propose,Lost,Pricing,05-04-2025
OPP-P2-00247,L-P2-01017,12-04-2025,Smart Buildings,West,K. Romano,Mixed-Use Development,64098,TRUE,FALSE,P2,Develop,Lost,Lost Contact,14-04-2025
OPP-P2-00248,L-P2-01021,01-10-2025,Video Analytics,Northeast,T. Chen,Multifamily Property,8000,FALSE,FALSE,P2,Propose,Lost,Budget Cut,09-11-2025
OPP-P2-00249,L-P2-01028,18-03-2025,Smart Lighting,Midwest,S. Patel,Multifamily Property,64905,TRUE,FALSE,P2,Develop,Lost,Budget Cut,20-03-2025
OPP-P2-00250,L-P2-01033,18-02-2025,Smart Mobility (EV/Parking),South,T. Chen,Municipality,20128,TRUE,FALSE,P2,Qualify,Lost,Lost Contact,19-02-2025
OPP-P2-00251,L-P2-01052,15-02-2025,Digital Signage,Midwest,R. Alvarez,Mixed-Use Development,17332,FALSE,FALSE,P2,Propose,Lost,Budget Cut,02-03-2025
OPP-P2-00252,L-P2-01054,28-08-2025,Smart Mobility (EV/Parking),Midwest,S. Patel,Municipality,38091,FALSE,FALSE,P2,Propose,Lost,Budget Cut,15-09-2025
OPP-P2-00253,L-P2-01058,13-04-2025,Smart Buildings,South,D. Singh,Mixed-Use Development,90336,TRUE,TRUE,P2,Propose,Lost,Pricing,20-05-2025
OPP-P2-00254,L-P2-01059,03-03-2025,Digital Signage,Midwest,R. Alvarez,Multifamily Property,20373,FALSE,FALSE,P2,Propose,Lost,Budget Cut,04-05-2025
OPP-P2-00255,L-P2-01067,18-08-2025,Smart Buildings,Northeast,S. Patel,Mixed-Use Development,44800,FALSE,FALSE,P2,Qualify,Lost,Lost Contact,19-08-2025
OPP-P2-00256,L-P2-01077,11-09-2025,Video Analytics,South,D. Singh,Enterprise Business,15185,TRUE,TRUE,P2,Propose,Lost,Pricing,20-10-2025
OPP-P2-00257,L-P2-01083,06-09-2025,Digital Signage,Midwest,K. Romano,Campus,12131,FALSE,FALSE,P2,Qualify,Lost,Budget Cut,07-09-2025
OPP-P2-00258,L-P2-01086,31-01-2025,Smart Buildings,Midwest,L. Fitzgerald,Multifamily Property,35211,TRUE,FALSE,P2,Qualify,Lost,Budget Cut,01-02-2025
OPP-P2-00259,L-P2-01089,27-06-2025,Video Analytics,West,D. Singh,Campus,33421,TRUE,TRUE,P2,Propose,Lost,Budget Cut,30-07-2025
OPP-P2-00260,L-P2-01091,31-08-2025,Smart Buildings,Northeast,L. Fitzgerald,Campus,26992,TRUE,TRUE,P2,Close,Lost,Competitor Presence,10-09-2025
OPP-P2-00261,L-P2-01092,10-08-2025,Video Analytics,West,S. Patel,Multifamily Property,15700,TRUE,FALSE,P2,Qualify,Lost,Product Fit,11-08-2025
OPP-P2-00262,L-P2-01095,05-04-2025,Smart Lighting,West,T. Chen,Enterprise Business,19287,TRUE,FALSE,P2,Qualify,Lost,Timeline Mismatch,06-04-2025
OPP-P2-00263,L-P2-01109,07-06-2025,Digital Signage,Northeast,D. Singh,Municipality,76514,FALSE,FALSE,P2,Propose,Lost,Product Fit,01-07-2025
OPP-P2-00264,L-P2-01115,31-07-2025,Video Analytics,Northeast,L. Fitzgerald,Municipality,24570,FALSE,FALSE,P2,Develop,Lost,Lost Contact,02-08-2025
