opportunity_id,stage,entry_date,exit_date,days_in_stage,period
OPP-P2-00202,Develop,28-08-2025,29-08-2025,1,P2
OPP-P2-00202,Propose,29-08-2025,21-09-2025,23,P2
OPP-P2-00203,Qualify,12-01-2025,13-01-2025,1,P2
OPP-P2-00204,Qualify,08-06-2025,09-06-2025,1,P2
OPP-P2-00204,Develop,09-06-2025,10-06-2025,1,P2
OPP-P2-00204,Propose,10-06-2025,30-06-2025,20,P2
OPP-P2-00205,Qualify,13-05-2025,14-05-2025,1,P2
OPP-P2-00206,Qualify,28-06-2025,29-06-2025,1,P2
OPP-P2-00206,Develop,29-06-2025,30-06-2025,1,P2
OPP-P2-00206,Propose,30-06-2025,15-07-2025,15,P2
OPP-P2-00207,Qualify,16-08-2025,17-08-2025,1,P2
OPP-P2-00207,Develop,17-08-2025,18-08-2025,1,P2
OPP-P2-00207,Propose,18-08-2025,06-09-2025,19,P2
OPP-P2-00208,Qualify,19-09-2025,20-09-2025,1,P2
OPP-P2-00209,Qualify,07-04-2025,08-04-2025,1,P2
OPP-P2-00209,Develop,08-04-2025,09-04-2025,1,P2
OPP-P2-00209,Propose,09-04-2025,10-05-2025,31,P2
OPP-P2-00210,Qualify,16-05-2025,17-05-2025,1,P2
OPP-P2-00210,Develop,17-05-2025,18-05-2025,1,P2
OPP-P2-00211,Qualify,24-07-2025,25-07-2025,1,P2
OPP-P2-00211,Develop,25-07-2025,26-07-2025,1,P2
OPP-P2-00211,Propose,26-07-2025,01-09-2025,37,P2
OPP-P2-00212,Qualify,29-04-2025,30-04-2025,1,P2
OPP-P2-00213,Qualify,07-08-2025,01-10-2025,55,P2
OPP-P2-00214,Qualify,27-02-2025,28-02-2025,1,P2
OPP-P2-00215,Qualify,19-06-2025,20-06-2025,1,P2
OPP-P2-00216,Qualify,24-05-2025,25-05-2025,1,P2
OPP-P2-00216,Develop,25-05-2025,26-05-2025,1,P2
OPP-P2-00216,Propose,26-05-2025,22-06-2025,27,P2
OPP-P2-00217,Qualify,12-02-2025,13-02-2025,1,P2
OPP-P2-00217,Develop,13-02-2025,14-02-2025,1,P2
OPP-P2-00217,Propose,14-02-2025,26-02-2025,12,P2
OPP-P2-00217,Close,26-02-2025,27-02-2025,1,P2
OPP-P2-00218,Qualify,03-08-2025,04-08-2025,1,P2
OPP-P2-00218,Develop,04-08-2025,05-08-2025,1,P2
OPP-P2-00219,Qualify,29-03-2025,30-03-2025,1,P2
OPP-P2-00219,Develop,30-03-2025,31-03-2025,1,P2
OPP-P2-00219,Propose,31-03-2025,10-04-2025,10,P2
OPP-P2-00219,Close,10-04-2025,11-04-2025,1,P2
OPP-P2-00220,Qualify,01-09-2025,02-09-2025,1,P2
OPP-P2-00220,Develop,02-09-2025,03-09-2025,1,P2
OPP-P2-00221,Qualify,09-09-2025,10-09-2025,1,P2
OPP-P2-00221,Develop,10-09-2025,11-09-2025,1,P2
OPP-P2-00221,Propose,11-09-2025,18-09-2025,7,P2
OPP-P2-00221,Close,18-09-2025,28-09-2025,10,P2
OPP-P2-00222,Qualify,01-08-2025,02-08-2025,1,P2
OPP-P2-00223,Qualify,12-05-2025,21-05-2025,9,P2
OPP-P2-00223,Develop,21-05-2025,22-05-2025,1,P2
OPP-P2-00223,Propose,22-05-2025,30-05-2025,8,P2
OPP-P2-00223,Close,30-05-2025,31-05-2025,1,P2
OPP-P2-00224,Qualify,20-02-2025,21-02-2025,1,P2
OPP-P2-00224,Develop,21-02-2025,22-02-2025,1,P2
OPP-P2-00225,Qualify,20-05-2025,21-05-2025,1,P2
OPP-P2-00226,Qualify,28-06-2025,29-06-2025,1,P2
OPP-P2-00226,Develop,29-06-2025,30-06-2025,1,P2
OPP-P2-00226,Propose,30-06-2025,31-07-2025,31,P2
OPP-P2-00227,Qualify,01-02-2025,02-02-2025,1,P2
OPP-P2-00227,Develop,02-02-2025,03-02-2025,1,P2
OPP-P2-00227,Propose,03-02-2025,22-02-2025,19,P2
OPP-P2-00228,Qualify,09-04-2025,10-04-2025,1,P2
OPP-P2-00228,Develop,10-04-2025,11-04-2025,1,P2
OPP-P2-00228,Propose,11-04-2025,02-05-2025,21,P2
OPP-P2-00229,Qualify,02-03-2025,03-03-2025,1,P2
OPP-P2-00229,Develop,03-03-2025,04-03-2025,1,P2
OPP-P2-00229,Propose,04-03-2025,06-04-2025,33,P2
OPP-P2-00230,Qualify,28-04-2025,29-04-2025,1,P2
OPP-P2-00230,Develop,29-04-2025,30-04-2025,1,P2
OPP-P2-00231,Qualify,27-08-2025,28-08-2025,1,P2
OPP-P2-00231,Develop,28-08-2025,29-08-2025,1,P2
OPP-P2-00231,Propose,29-08-2025,23-09-2025,25,P2
OPP-P2-00232,Qualify,01-03-2025,02-03-2025,1,P2
OPP-P2-00232,Develop,02-03-2025,03-03-2025,1,P2
OPP-P2-00232,Propose,03-03-2025,17-03-2025,14,P2
OPP-P2-00232,Close,17-03-2025,18-03-2025,1,P2
OPP-P2-00233,Qualify,18-06-2025,19-06-2025,1,P2
OPP-P2-00233,Develop,19-06-2025,20-06-2025,1,P2
OPP-P2-00233,Propose,20-06-2025,19-07-2025,29,P2
OPP-P2-00234,Qualify,29-05-2025,30-05-2025,1,P2
OPP-P2-00235,Qualify,26-08-2025,27-08-2025,1,P2
OPP-P2-00235,Develop,27-08-2025,28-08-2025,1,P2
OPP-P2-00236,Qualify,22-01-2025,23-01-2025,1,P2
OPP-P2-00237,Qualify,27-09-2025,28-09-2025,1,P2
OPP-P2-00237,Develop,28-09-2025,29-09-2025,1,P2
OPP-P2-00237,Propose,29-09-2025,16-10-2025,17,P2
OPP-P2-00238,Qualify,18-01-2025,19-01-2025,1,P2
OPP-P2-00239,Qualify,25-01-2025,26-01-2025,1,P2
OPP-P2-00239,Develop,26-01-2025,27-01-2025,1,P2
OPP-P2-00239,Propose,27-01-2025,10-02-2025,14,P2
OPP-P2-00240,Qualify,06-07-2025,07-07-2025,1,P2
OPP-P2-00240,Develop,07-07-2025,08-07-2025,1,P2
OPP-P2-00240,Propose,08-07-2025,26-07-2025,18,P2
OPP-P2-00241,Qualify,03-09-2025,04-09-2025,1,P2
OPP-P2-00241,Develop,04-09-2025,05-09-2025,1,P2
OPP-P2-00241,Propose,05-09-2025,10-10-2025,35,P2
OPP-P2-00242,Qualify,25-05-2025,26-05-2025,1,P2
OPP-P2-00242,Develop,26-05-2025,27-05-2025,1,P2
OPP-P2-00242,Propose,27-05-2025,16-06-2025,20,P2
OPP-P2-00243,Qualify,08-02-2025,08-01-2026,334,P2
OPP-P2-00243,Develop,08-01-2026,09-01-2026,1,P2
OPP-P2-00244,Qualify,11-07-2025,12-07-2025,1,P2
OPP-P2-00244,Develop,12-07-2025,13-07-2025,1,P2
OPP-P2-00244,Propose,13-07-2025,17-08-2025,35,P2
OPP-P2-00245,Qualify,16-03-2025,17-03-2025,1,P2
OPP-P2-00245,Develop,17-03-2025,18-03-2025,1,P2
OPP-P2-00245,Propose,18-03-2025,17-04-2025,30,P2
OPP-P2-00246,Qualify,10-03-2025,11-03-2025,1,P2
OPP-P2-00246,Develop,11-03-2025,12-03-2025,1,P2
OPP-P2-00246,Propose,12-03-2025,05-04-2025,24,P2
OPP-P2-00247,Qualify,12-04-2025,13-04-2025,1,P2
OPP-P2-00247,Develop,13-04-2025,14-04-2025,1,P2
OPP-P2-00248,Qualify,01-10-2025,02-10-2025,1,P2
OPP-P2-00248,Develop,02-10-2025,03-10-2025,1,P2
OPP-P2-00248,Propose,03-10-2025,09-11-2025,37,P2
OPP-P2-00249,Qualify,18-03-2025,19-03-2025,1,P2
OPP-P2-00249,Develop,19-03-2025,20-03-2025,1,P2
OPP-P2-00250,Qualify,18-02-2025,19-02-2025,1,P2
OPP-P2-00251,Qualify,15-02-2025,16-02-2025,1,P2
OPP-P2-00251,Develop,16-02-2025,17-02-2025,1,P2
OPP-P2-00251,Propose,17-02-2025,02-03-2025,13,P2
OPP-P2-00252,Qualify,28-08-2025,29-08-2025,1,P2
OPP-P2-00252,Develop,29-08-2025,30-08-2025,1,P2
OPP-P2-00252,Propose,30-08-2025,15-09-2025,16,P2
OPP-P2-00253,Qualify,13-04-2025,14-04-2025,1,P2
OPP-P2-00253,Develop,14-04-2025,15-04-2025,1,P2
OPP-P2-00253,Propose,15-04-2025,20-05-2025,35,P2
OPP-P2-00254,Qualify,03-03-2025,04-03-2025,1,P2
OPP-P2-00254,Develop,04-03-2025,30-03-2025,26,P2
OPP-P2-00254,Propose,30-03-2025,04-05-2025,35,P2
OPP-P2-00255,Qualify,18-08-2025,19-08-2025,1,P2
OPP-P2-00256,Qualify,11-09-2025,12-09-2025,1,P2
OPP-P2-00256,Develop,12-09-2025,13-09-2025,1,P2
OPP-P2-00256,Propose,13-09-2025,20-10-2025,37,P2
OPP-P2-00257,Qualify,06-09-2025,07-09-2025,1,P2
OPP-P2-00258,Qualify,31-01-2025,01-02-2025,1,P2
OPP-P2-00259,Qualify,27-06-2025,28-06-2025,1,P2
OPP-P2-00259,Develop,28-06-2025,02-07-2025,4,P2
OPP-P2-00259,Propose,02-07-2025,30-07-2025,28,P2
OPP-P2-00260,Qualify,31-08-2025,01-09-2025,1,P2
OPP-P2-00260,Develop,01-09-2025,02-09-2025,1,P2
OPP-P2-00260,Propose,02-09-2025,09-09-2025,7,P2
OPP-P2-00260,Close,09-09-2025,10-09-2025,1,P2
OPP-P2-00261,Qualify,10-08-2025,11-08-2025,1,P2
OPP-P2-00262,Qualify,05-04-2025,06-04-2025,1,P2
OPP-P2-00263,Qualify,07-06-2025,08-06-2025,1,P2
OPP-P2-00263,Develop,08-06-2025,09-06-2025,1,P2
OPP-P2-00263,Propose,09-06-2025,01-07-2025,22,P2
OPP-P2-00264,Qualify,31-07-2025,01-08-2025,1,P2
OPP-P2-00264,Develop,01-08-2025,02-08-2025,1,P2
OPP-P2-00265,Qualify,17-09-2025,18-09-2025,1,P2
OPP-P2-00266,Qualify,11-07-2025,12-07-2025,1,P2
OPP-P2-00266,Develop,12-07-2025,13-07-2025,1,P2
OPP-P2-00266,Propose,13-07-2025,29-07-2025,16,P2
OPP-P2-00267,Qualify,05-01-2025,06-01-2025,1,P2
OPP-P2-00268,Qualify,12-02-2025,13-02-2025,1,P2
OPP-P2-00269,Qualify,28-07-2025,29-07-2025,1,P2
OPP-P2-00269,Develop,29-07-2025,30-07-2025,1,P2
OPP-P2-00269,Propose,30-07-2025,23-08-2025,24,P2
OPP-P2-00270,Qualify,15-09-2025,16-09-2025,1,P2
OPP-P2-00270,Develop,16-09-2025,17-09-2025,1,P2
OPP-P2-00271,Qualify,25-08-2025,26-08-2025,1,P2
OPP-P2-00272,Qualify,12-07-2025,13-07-2025,1,P2
OPP-P2-00272,Develop,13-07-2025,14-07-2025,1,P2
OPP-P2-00272,Propose,14-07-2025,01-09-2025,49,P2
OPP-P2-00273,Qualify,08-05-2025,09-05-2025,1,P2
OPP-P2-00273,Develop,09-05-2025,10-05-2025,1,P2
OPP-P2-00273,Propose,10-05-2025,19-05-2025,9,P2
OPP-P2-00273,Close,19-05-2025,20-05-2025,1,P2
OPP-P2-00274,Qualify,21-03-2025,22-03-2025,1,P2
OPP-P2-00275,Qualify,29-08-2025,30-08-2025,1,P2
OPP-P2-00275,Develop,30-08-2025,31-08-2025,1,P2
OPP-P2-00275,Propose,31-08-2025,10-09-2025,10,P2
OPP-P2-00276,Qualify,27-09-2025,28-09-2025,1,P2
OPP-P2-00277,Qualify,02-09-2025,03-09-2025,1,P2
OPP-P2-00277,Develop,03-09-2025,04-09-2025,1,P2
OPP-P2-00278,Qualify,08-08-2025,09-08-2025,1,P2
OPP-P2-00279,Qualify,13-04-2025,14-04-2025,1,P2
OPP-P2-00279,Develop,14-04-2025,15-04-2025,1,P2
OPP-P2-00279,Propose,15-04-2025,21-04-2025,6,P2
OPP-P2-00279,Close,21-04-2025,22-04-2025,1,P2
OPP-P2-00280,Qualify,22-08-2025,23-08-2025,1,P2
OPP-P2-00280,Develop,23-08-2025,24-08-2025,1,P2
OPP-P2-00281,Qualify,26-07-2025,10-11-2025,107,P2
OPP-P2-00282,Qualify,14-04-2025,15-04-2025,1,P2
OPP-P2-00282,Develop,15-04-2025,16-04-2025,1,P2
OPP-P2-00282,Propose,16-04-2025,25-04-2025,9,P2
OPP-P2-00282,Close,25-04-2025,26-04-2025,1,P2
OPP-P2-00283,Qualify,19-09-2025,20-09-2025,1,P2
OPP-P2-00283,Develop,20-09-2025,21-09-2025,1,P2
OPP-P2-00284,Qualify,19-03-2025,20-03-2025,1,P2
OPP-P2-00285,Qualify,16-05-2025,17-05-2025,1,P2
OPP-P2-00285,Develop,17-05-2025,18-05-2025,1,P2
OPP-P2-00285,Propose,18-05-2025,26-05-2025,8,P2
OPP-P2-00285,Close,26-05-2025,27-05-2025,1,P2
OPP-P2-00286,Qualify,31-08-2025,01-09-2025,1,P2
OPP-P2-00286,Develop,01-09-2025,02-09-2025,1,P2
OPP-P2-00286,Propose,02-09-2025,20-10-2025,48,P2
OPP-P2-00287,Qualify,03-06-2025,04-06-2025,1,P2
OPP-P2-00287,Develop,04-06-2025,05-06-2025,1,P2
OPP-P2-00287,Propose,05-06-2025,15-06-2025,10,P2
OPP-P2-00287,Close,15-06-2025,16-06-2025,1,P2
OPP-P2-00288,Qualify,20-08-2025,21-08-2025,1,P2
OPP-P2-00288,Develop,21-08-2025,22-08-2025,1,P2
OPP-P2-00289,Qualify,04-08-2025,05-08-2025,1,P2
OPP-P2-00289,Develop,05-08-2025,06-08-2025,1,P2
OPP-P2-00290,Qualify,28-07-2025,29-07-2025,1,P2
OPP-P2-00291,Qualify,19-02-2025,20-02-2025,1,P2
OPP-P2-00292,Qualify,07-03-2025,08-03-2025,1,P2
OPP-P2-00293,Qualify,29-05-2025,30-05-2025,1,P2
OPP-P2-00293,Develop,30-05-2025,31-05-2025,1,P2
OPP-P2-00294,Qualify,02-01-2025,03-01-2025,1,P2
OPP-P2-00295,Qualify,19-01-2025,20-01-2025,1,P2
OPP-P2-00295,Develop,20-01-2025,21-01-2025,1,P2
OPP-P2-00295,Propose,21-01-2025,19-02-2025,29,P2
OPP-P2-00296,Qualify,30-09-2025,01-10-2025,1,P2
OPP-P2-00296,Develop,01-10-2025,02-10-2025,1,P2
OPP-P2-00296,Propose,02-10-2025,11-10-2025,9,P2
OPP-P2-00296,Close,11-10-2025,12-10-2025,1,P2
OPP-P2-00297,Qualify,15-03-2025,16-03-2025,1,P2
OPP-P2-00297,Develop,16-03-2025,17-03-2025,1,P2
OPP-P2-00297,Propose,17-03-2025,31-03-2025,14,P2
OPP-P2-00297,Close,31-03-2025,01-04-2025,1,P2
OPP-P2-00298,Qualify,09-01-2025,10-01-2025,1,P2
OPP-P2-00298,Develop,10-01-2025,11-01-2025,1,P2
OPP-P2-00299,Qualify,15-08-2025,16-08-2025,1,P2
OPP-P2-00299,Develop,16-08-2025,17-08-2025,1,P2
OPP-P2-00300,Qualify,27-09-2025,28-09-2025,1,P2
OPP-P2-00300,Develop,28-09-2025,29-09-2025,1,P2
OPP-P2-00300,Propose,29-09-2025,11-10-2025,12,P2
OPP-P2-00301,Qualify,26-02-2025,27-02-2025,1,P2
OPP-P2-00301,Develop,27-02-2025,28-02-2025,1,P2
OPP-P2-00302,Qualify,22-03-2025,23-03-2025,1,P2
OPP-P2-00303,Qualify,29-04-2025,30-04-2025,1,P2
OPP-P2-00304,Qualify,30-07-2025,31-07-2025,1,P2
OPP-P2-00304,Develop,31-07-2025,01-08-2025,1,P2
OPP-P2-00304,Propose,01-08-2025,16-08-2025,15,P2
OPP-P2-00305,Qualify,04-01-2025,05-01-2025,1,P2
OPP-P2-00305,Develop,05-01-2025,06-01-2025,1,P2
OPP-P2-00305,Propose,06-01-2025,20-01-2025,14,P2
OPP-P2-00306,Qualify,06-05-2025,07-05-2025,1,P2
OPP-P2-00306,Develop,07-05-2025,08-05-2025,1,P2
OPP-P2-00306,Propose,08-05-2025,22-06-2025,45,P2
OPP-P2-00307,Qualify,14-02-2025,15-02-2025,1,P2
OPP-P2-00307,Develop,15-02-2025,16-02-2025,1,P2
OPP-P2-00307,Propose,16-02-2025,28-03-2025,40,P2
OPP-P2-00308,Qualify,20-08-2025,21-08-2025,1,P2
OPP-P2-00308,Develop,21-08-2025,22-08-2025,1,P2
OPP-P2-00309,Qualify,01-06-2025,02-06-2025,1,P2
OPP-P2-00309,Develop,02-06-2025,03-06-2025,1,P2
OPP-P2-00309,Propose,03-06-2025,30-06-2025,27,P2
OPP-P2-00310,Qualify,13-02-2025,14-02-2025,1,P2
OPP-P2-00311,Qualify,24-05-2025,25-05-2025,1,P2
OPP-P2-00312,Qualify,06-04-2025,07-04-2025,1,P2
OPP-P2-00313,Qualify,03-01-2025,04-01-2025,1,P2
OPP-P2-00313,Develop,04-01-2025,05-01-2025,1,P2
OPP-P2-00313,Propose,05-01-2025,29-01-2025,24,P2
OPP-P2-00314,Qualify,08-09-2025,09-09-2025,1,P2
OPP-P2-00315,Qualify,10-04-2025,11-04-2025,1,P2
OPP-P2-00315,Develop,11-04-2025,12-04-2025,1,P2
OPP-P2-00316,Qualify,09-01-2025,10-01-2025,1,P2
OPP-P2-00317,Qualify,14-07-2025,15-07-2025,1,P2
OPP-P2-00317,Develop,15-07-2025,16-07-2025,1,P2
OPP-P2-00317,Propose,16-07-2025,29-08-2025,44,P2
OPP-P2-00318,Qualify,21-02-2025,22-02-2025,1,P2
OPP-P2-00318,Develop,22-02-2025,23-02-2025,1,P2
OPP-P2-00318,Propose,23-02-2025,13-03-2025,18,P2
OPP-P2-00319,Qualify,10-05-2025,11-05-2025,1,P2
OPP-P2-00319,Develop,11-05-2025,12-05-2025,1,P2
OPP-P2-00320,Qualify,11-03-2025,12-03-2025,1,P2
OPP-P2-00320,Develop,12-03-2025,13-03-2025,1,P2
OPP-P2-00320,Propose,13-03-2025,02-04-2025,20,P2
OPP-P2-00321,Qualify,08-02-2025,09-02-2025,1,P2
OPP-P2-00321,Develop,09-02-2025,10-02-2025,1,P2
OPP-P2-00321,Propose,10-02-2025,24-02-2025,14,P2
OPP-P2-00322,Qualify,28-04-2025,29-04-2025,1,P2
OPP-P2-00322,Develop,29-04-2025,30-04-2025,1,P2
OPP-P2-00322,Propose,30-04-2025,05-05-2025,5,P2
OPP-P2-00322,Close,05-05-2025,06-05-2025,1,P2
OPP-P2-00323,Qualify,26-01-2025,27-01-2025,1,P2
OPP-P2-00323,Develop,27-01-2025,28-01-2025,1,P2
OPP-P2-00324,Qualify,20-05-2025,21-05-2025,1,P2
OPP-P2-00325,Qualify,10-04-2025,11-04-2025,1,P2
OPP-P2-00325,Develop,11-04-2025,12-04-2025,1,P2
OPP-P2-00325,Propose,12-04-2025,30-04-2025,18,P2
OPP-P2-00326,Qualify,16-02-2025,17-02-2025,1,P2
OPP-P2-00327,Qualify,14-06-2025,15-06-2025,1,P2
OPP-P2-00327,Develop,15-06-2025,16-06-2025,1,P2
OPP-P2-00328,Qualify,09-04-2025,10-04-2025,1,P2
OPP-P2-00329,Qualify,13-04-2025,14-04-2025,1,P2
OPP-P2-00329,Develop,14-04-2025,15-04-2025,1,P2
OPP-P2-00329,Propose,15-04-2025,06-05-2025,21,P2
OPP-P2-00330,Qualify,16-07-2025,17-07-2025,1,P2
OPP-P2-00330,Develop,17-07-2025,18-07-2025,1,P2
OPP-P2-00331,Qualify,25-05-2025,26-05-2025,1,P2
OPP-P2-00331,Develop,26-05-2025,27-05-2025,1,P2
OPP-P2-00332,Qualify,13-02-2025,14-02-2025,1,P2
OPP-P2-00332,Develop,14-02-2025,15-02-2025,1,P2
OPP-P2-00332,Propose,15-02-2025,01-03-2025,14,P2
OPP-P2-00333,Qualify,02-06-2025,26-02-2026,269,P2
OPP-P2-00333,Develop,26-02-2026,27-02-2026,1,P2
OPP-P2-00333,Propose,27-02-2026,04-03-2026,5,P2
OPP-P2-00333,Close,04-03-2026,05-03-2026,1,P2
OPP-P2-00334,Qualify,07-01-2025,08-01-2025,1,P2
OPP-P2-00334,Develop,08-01-2025,09-01-2025,1,P2
OPP-P2-00334,Propose,09-01-2025,28-01-2025,19,P2
OPP-P2-00335,Qualify,26-05-2025,27-05-2025,1,P2
OPP-P2-00335,Develop,27-05-2025,28-05-2025,1,P2
OPP-P2-00335,Propose,28-05-2025,15-06-2025,18,P2
OPP-P2-00336,Qualify,20-04-2025,21-04-2025,1,P2
OPP-P2-00336,Develop,21-04-2025,22-04-2025,1,P2
OPP-P2-00336,Propose,22-04-2025,30-04-2025,8,P2
OPP-P2-00337,Qualify,25-03-2025,26-03-2025,1,P2
OPP-P2-00337,Develop,26-03-2025,27-03-2025,1,P2
OPP-P2-00338,Qualify,16-09-2025,17-09-2025,1,P2
OPP-P2-00338,Develop,17-09-2025,18-09-2025,1,P2
OPP-P2-00339,Qualify,13-09-2025,14-09-2025,1,P2
OPP-P2-00340,Qualify,24-08-2025,29-08-2025,5,P2
OPP-P2-00340,Develop,29-08-2025,30-08-2025,1,P2
OPP-P2-00341,Qualify,02-01-2025,03-01-2025,1,P2
OPP-P2-00341,Develop,03-01-2025,04-01-2025,1,P2
OPP-P2-00341,Propose,04-01-2025,29-01-2025,25,P2
OPP-P2-00342,Qualify,03-01-2025,04-01-2025,1,P2
OPP-P2-00342,Develop,04-01-2025,05-01-2025,1,P2
OPP-P2-00342,Propose,05-01-2025,07-02-2025,33,P2
OPP-P2-00343,Qualify,05-06-2025,06-06-2025,1,P2
OPP-P2-00343,Develop,06-06-2025,07-06-2025,1,P2
OPP-P2-00343,Propose,07-06-2025,02-07-2025,25,P2
OPP-P2-00344,Qualify,09-07-2025,10-10-2025,93,P2
OPP-P2-00344,Develop,10-10-2025,11-10-2025,1,P2
OPP-P2-00344,Propose,11-10-2025,22-10-2025,11,P2
OPP-P2-00345,Qualify,23-05-2025,24-05-2025,1,P2
OPP-P2-00345,Develop,24-05-2025,25-05-2025,1,P2
OPP-P2-00345,Propose,25-05-2025,13-06-2025,19,P2
OPP-P2-00346,Qualify,22-02-2025,23-02-2025,1,P2
OPP-P2-00347,Qualify,07-07-2025,08-07-2025,1,P2
OPP-P2-00348,Qualify,25-04-2025,26-04-2025,1,P2
OPP-P2-00348,Develop,26-04-2025,27-04-2025,1,P2
OPP-P2-00348,Propose,27-04-2025,03-05-2025,6,P2
OPP-P2-00348,Close,03-05-2025,04-05-2025,1,P2
OPP-P2-00349,Qualify,04-06-2025,05-06-2025,1,P2
OPP-P2-00350,Qualify,28-08-2025,17-09-2035,3672,P2
OPP-P2-00350,Develop,17-09-2035,18-09-2035,1,P2
OPP-P2-00350,Propose,18-09-2035,16-10-2035,28,P2
OPP-P2-00351,Qualify,05-05-2025,06-05-2025,1,P2
OPP-P2-00352,Qualify,24-03-2025,25-03-2025,1,P2
OPP-P2-00352,Develop,25-03-2025,26-03-2025,1,P2
OPP-P2-00352,Propose,26-03-2025,03-04-2025,8,P2
OPP-P2-00352,Close,03-04-2025,09-07-2025,97,P2
OPP-P2-00353,Qualify,18-02-2025,19-02-2025,1,P2
OPP-P2-00353,Develop,19-02-2025,20-02-2025,1,P2
OPP-P2-00353,Propose,20-02-2025,16-03-2025,24,P2
OPP-P2-00354,Qualify,15-08-2025,16-08-2025,1,P2
OPP-P2-00354,Develop,16-08-2025,17-08-2025,1,P2
OPP-P2-00354,Propose,17-08-2025,06-09-2025,20,P2
OPP-P2-00355,Qualify,20-06-2025,21-06-2025,1,P2
OPP-P2-00355,Develop,21-06-2025,22-06-2025,1,P2
OPP-P2-00356,Qualify,09-04-2025,10-04-2025,1,P2
OPP-P2-00356,Develop,10-04-2025,11-04-2025,1,P2
OPP-P2-00356,Propose,11-04-2025,30-04-2025,19,P2
OPP-P2-00357,Qualify,26-02-2025,27-02-2025,1,P2
OPP-P2-00358,Qualify,30-06-2025,01-07-2025,1,P2
OPP-P2-00358,Develop,01-07-2025,02-07-2025,1,P2
OPP-P2-00358,Propose,02-07-2025,23-07-2025,21,P2
OPP-P2-00359,Qualify,06-07-2025,07-07-2025,1,P2
OPP-P2-00359,Develop,07-07-2025,08-07-2025,1,P2
OPP-P2-00359,Propose,08-07-2025,27-07-2025,19,P2
OPP-P2-00360,Qualify,06-07-2025,07-07-2025,1,P2
OPP-P2-00360,Develop,07-07-2025,08-07-2025,1,P2
OPP-P2-00361,Qualify,24-08-2025,25-08-2025,1,P2
OPP-P2-00361,Develop,25-08-2025,26-08-2025,1,P2
OPP-P2-00361,Propose,26-08-2025,07-09-2025,12,P2
OPP-P2-00362,Qualify,14-08-2025,15-08-2025,1,P2
OPP-P2-00363,Qualify,16-07-2025,17-07-2025,1,P2
OPP-P2-00363,Develop,17-07-2025,18-07-2025,1,P2
OPP-P2-00363,Propose,18-07-2025,02-09-2025,46,P2
OPP-P2-00364,Qualify,12-08-2025,13-08-2025,1,P2
OPP-P2-00365,Qualify,27-06-2025,28-06-2025,1,P2
OPP-P2-00365,Develop,28-06-2025,29-06-2025,1,P2
OPP-P2-00366,Qualify,19-07-2025,20-07-2025,1,P2
OPP-P2-00366,Develop,20-07-2025,21-07-2025,1,P2
OPP-P2-00367,Qualify,28-02-2025,01-03-2025,1,P2
OPP-P2-00368,Qualify,21-08-2025,22-08-2025,1,P2
OPP-P2-00368,Develop,22-08-2025,23-08-2025,1,P2
OPP-P2-00368,Propose,23-08-2025,29-08-2025,6,P2
OPP-P2-00368,Close,29-08-2025,30-08-2025,1,P2
OPP-P2-00369,Qualify,24-03-2025,25-03-2025,1,P2
OPP-P2-00369,Develop,25-03-2025,26-03-2025,1,P2
OPP-P2-00369,Propose,26-03-2025,21-04-2025,26,P2
OPP-P2-00370,Qualify,03-09-2025,04-09-2025,1,P2
OPP-P2-00371,Qualify,22-07-2025,23-07-2025,1,P2
OPP-P2-00371,Develop,23-07-2025,24-07-2025,1,P2
OPP-P2-00372,Qualify,29-09-2025,30-09-2025,1,P2
OPP-P2-00372,Develop,30-09-2025,01-10-2025,1,P2
OPP-P2-00372,Propose,01-10-2025,22-10-2025,21,P2
OPP-P2-00373,Qualify,17-05-2025,18-05-2025,1,P2
OPP-P2-00373,Develop,18-05-2025,19-05-2025,1,P2
OPP-P2-00373,Propose,19-05-2025,05-06-2025,17,P2
OPP-P2-00374,Qualify,10-02-2025,16-02-2025,6,P2
OPP-P2-00375,Qualify,04-01-2025,05-01-2025,1,P2
OPP-P2-00375,Develop,05-01-2025,06-01-2025,1,P2
OPP-P2-00375,Propose,06-01-2025,26-01-2025,20,P2
OPP-P2-00376,Qualify,03-09-2025,04-09-2025,1,P2
OPP-P2-00376,Develop,04-09-2025,05-09-2025,1,P2
OPP-P2-00376,Propose,05-09-2025,15-10-2025,40,P2
OPP-P2-00377,Qualify,05-04-2025,06-04-2025,1,P2
OPP-P2-00377,Develop,06-04-2025,07-04-2025,1,P2
OPP-P2-00377,Propose,07-04-2025,20-04-2025,13,P2
OPP-P2-00377,Close,20-04-2025,21-04-2025,1,P2
OPP-P2-00378,Qualify,03-09-2025,04-09-2025,1,P2
OPP-P2-00379,Qualify,13-01-2025,14-01-2025,1,P2
OPP-P2-00379,Develop,14-01-2025,15-01-2025,1,P2
OPP-P2-00379,Propose,15-01-2025,25-02-2025,41,P2
OPP-P2-00380,Qualify,05-06-2025,06-06-2025,1,P2
OPP-P2-00380,Develop,06-06-2025,07-06-2025,1,P2
OPP-P2-00380,Propose,07-06-2025,19-06-2025,12,P2
OPP-P2-00380,Close,19-06-2025,20-06-2025,1,P2
OPP-P2-00381,Qualify,24-04-2025,25-04-2025,1,P2
OPP-P2-00382,Qualify,15-02-2025,16-02-2025,1,P2
OPP-P2-00383,Qualify,12-08-2025,13-08-2025,1,P2
