index,lead_id,created_date,lead_source,product_line,region,nam_owner,client_type,deal_value_usd,period,lead_status,disqualified_reason,is_deal_value_outlier
4260,L-P2-00861,15-09-2025,Trade Show,Video Analytics,West,T. Chen,Municipality,21484,P2,Disqualified,No budget,FALSE
4261,L-P2-00862,18-09-2025,Partner Referral,Smart Mobility (EV/Parking),West,J. Sullivan,Mixed-Use Development,35699,P2,Qualified,,FALSE
4262,L-P2-00863,04-05-2025,Trade Show,Smart Buildings,South,M. Okafor,Multifamily Property,39394,P2,Qualified,,FALSE
4263,L-P2-00864,14-05-2025,Outbound Sdr,Smart Mobility (EV/Parking),South,L. Fitzgerald,Municipality,11514,P2,Qualified,,FALSE
4264,L-P2-00865,10-05-2025,Outbound Sdr,Smart Mobility (EV/Parking),South,K. Romano,Multifamily Property,100246,P2,Open,,TRUE
4265,L-P2-00866,20-06-2025,Trade Show,Digital Signage,West,Unassigned,Campus,48141,P2,Open,,FALSE
4266,L-P2-00867,21-07-2025,Outbound Sdr,Smart Buildings,South,M. Okafor,Multifamily Property,44867,P2,Qualified,,FALSE
4267,L-P2-00868,09-05-2025,Outbound Sdr,Smart Lighting,Midwest,R. Alvarez,Multifamily Property,8000,P2,Open,,FALSE
4268,L-P2-00869,28-04-2025,Outbound Sdr,Smart Mobility (EV/Parking),West,L. Fitzgerald,Campus,22138,P2,Qualified,,FALSE
4269,L-P2-00870,20-01-2025,Cold Outreach,Smart Mobility (EV/Parking),Midwest,D. Singh,Enterprise Business,17555,P2,Disqualified,No budget,FALSE
4270,L-P2-00871,14-01-2025,Trade Show,Digital Signage,Northeast,S. Patel,Enterprise Business,26122,P2,Open,,FALSE
4271,L-P2-00872,08-05-2025,Inbound Web Form,Digital Signage,West,S. Patel,Enterprise Business,33133,P2,Qualified,,FALSE
4272,L-P2-00873,26-03-2025,Inbound Web Form,Video Analytics,Midwest,J. Sullivan,Campus,22264,P2,Open,,FALSE
4273,L-P2-00874,01-01-2025,Existing Client Upsell,Smart Mobility (EV/Parking),South,R. Alvarez,Enterprise Business,14527,P2,Open,,FALSE
4274,L-P2-00875,17-03-2025,Inbound Web Form,Digital Signage,Northeast,D. Singh,Campus,44768,P2,Disqualified,Duplicate,FALSE
4275,L-P2-00876,15-04-2025,Outbound Sdr,Digital Signage,Midwest,M. Okafor,Enterprise Business,25987,P2,Open,,FALSE
4276,L-P2-00877,25-02-2025,Outbound Sdr,Smart Mobility (EV/Parking),West,K. Romano,Enterprise Business,8000,P2,Qualified,,FALSE
4277,L-P2-00878,17-06-2025,Outbound Sdr,Smart Buildings,Midwest,L. Fitzgerald,Mixed-Use Development,67233,P2,Qualified,,FALSE
4278,L-P2-00879,19-08-2025,Inbound Web Form,Smart Lighting,West,J. Sullivan,Enterprise Business,12780,P2,Open,,FALSE
4279,L-P2-00880,22-03-2025,Outbound Sdr,Smart Lighting,South,D. Singh,Multifamily Property,32705,P2,Open,,FALSE
4280,L-P2-00881,23-05-2025,Existing Client Upsell,Smart Mobility (EV/Parking),West,M. Okafor,Mixed-Use Development,24215,P2,Qualified,,FALSE
4281,L-P2-00882,02-10-2025,Inbound Web Form,Video Analytics,Northeast,J. Sullivan,Multifamily Property,11648,P2,Qualified,,FALSE
4282,L-P2-00883,08-02-2025,Trade Show,Digital Signage,West,R. Alvarez,Enterprise Business,21953,P2,Qualified,,FALSE
4283,L-P2-00884,07-06-2025,Trade Show,Smart Lighting,South,R. Alvarez,Enterprise Business,43786,P2,Open,,FALSE
4284,L-P2-00885,18-03-2025,Outbound Sdr,Smart Mobility (EV/Parking),West,K. Romano,Enterprise Business,73431,P2,Disqualified,No budget,FALSE
4285,L-P2-00886,24-01-2025,Inbound Web Form,Digital Signage,Northeast,T. Chen,Multifamily Property,70563,P2,Open,,FALSE
4286,L-P2-00887,26-09-2025,Inbound Web Form,Smart Mobility (EV/Parking),Midwest,T. Chen,Campus,21839,P2,Open,,FALSE
4287,L-P2-00888,21-04-2025,Existing Client Upsell,Video Analytics,Midwest,T. Chen,Multifamily Property,47913,P2,Open,,FALSE
4288,L-P2-00889,28-03-2025,Inbound Web Form,Video Analytics,Midwest,M. Okafor,Campus,24038,P2,Qualified,,FALSE
4289,L-P2-00890,30-01-2025,Trade Show,Smart Mobility (EV/Parking),Northeast,J. Sullivan,Municipality,8887,P2,Open,,FALSE
4290,L-P2-00891,09-01-2025,Partner Referral,Digital Signage,Midwest,J. Sullivan,Mixed-Use Development,34285,P2,Open,,FALSE
4291,L-P2-00892,19-01-2025,Partner Referral,Smart Lighting,Midwest,S. Patel,Mixed-Use Development,8000,P2,Open,,FALSE
4292,L-P2-00893,18-08-2025,Existing Client Upsell,Smart Lighting,West,K. Romano,Multifamily Property,42209,P2,Open,,FALSE
4293,L-P2-00894,30-08-2025,Partner Referral,Video Analytics,Northeast,M. Okafor,Municipality,39261,P2,Qualified,,FALSE
4294,L-P2-00895,09-08-2025,Existing Client Upsell,Video Analytics,Midwest,L. Fitzgerald,Campus,10274,P2,Qualified,,FALSE
4295,L-P2-00896,20-07-2025,Existing Client Upsell,Smart Buildings,West,L. Fitzgerald,Campus,28091,P2,Open,,FALSE
4296,L-P2-00897,02-04-2025,Trade Show,Smart Mobility (EV/Parking),Northeast,M. Okafor,Municipality,33967,P2,Open,,FALSE
4297,L-P2-00898,08-02-2025,Trade Show,Smart Buildings,South,J. Sullivan,Campus,31968,P2,Open,,FALSE
4298,L-P2-00899,26-02-2025,Inbound Web Form,Video Analytics,Northeast,J. Sullivan,Campus,23328,P2,Open,,FALSE
4299,L-P2-00900,17-03-2025,Inbound Web Form,Smart Mobility (EV/Parking),South,J. Sullivan,Municipality,57311,P2,Open,,FALSE
4300,L-P2-00901,31-07-2025,Cold Outreach,Digital Signage,Northeast,S. Patel,Enterprise Business,12684,P2,Qualified,,FALSE
4301,L-P2-00902,30-06-2025,Outbound Sdr,Smart Lighting,West,R. Alvarez,Enterprise Business,37724,P2,Disqualified,No response,FALSE
4302,L-P2-00903,27-05-2025,Partner Referral,Smart Buildings,South,T. Chen,Multifamily Property,23684,P2,Open,,FALSE
4303,L-P2-00904,01-03-2025,Outbound Sdr,Smart Lighting,South,J. Sullivan,Enterprise Business,35555,P2,Open,,FALSE
4304,L-P2-00905,05-11-2025,Partner Referral,Digital Signage,West,L. Fitzgerald,Campus,13052,P2,Qualified,,FALSE
4305,L-P2-00906,17-02-2025,Outbound Sdr,Smart Mobility (EV/Parking),West,S. Patel,Municipality,38826,P2,Qualified,,FALSE
4306,L-P2-00907,25-09-2025,Outbound Sdr,Smart Lighting,Northeast,Unassigned,Mixed-Use Development,36024,P2,Open,,FALSE
4307,L-P2-00908,22-05-2025,Outbound Sdr,Smart Mobility (EV/Parking),West,S. Patel,Campus,30439,P2,Disqualified,Duplicate,FALSE
4308,L-P2-00909,18-09-2025,Inbound Web Form,Digital Signage,Midwest,S. Patel,Mixed-Use Development,45907,P2,Disqualified,Wrong fit,FALSE
4309,L-P2-00910,12-07-2025,Inbound Web Form,Smart Lighting,South,D. Singh,Enterprise Business,12972,P2,Open,,FALSE
4310,L-P2-00911,17-05-2025,Inbound Web Form,Smart Mobility (EV/Parking),West,D. Singh,Mixed-Use Development,34081,P2,Qualified,,FALSE
4311,L-P2-00912,03-11-2025,Inbound Web Form,Smart Lighting,West,S. Patel,Campus,36348,P2,Disqualified,Wrong fit,FALSE
4312,L-P2-00913,18-06-2025,Existing Client Upsell,Smart Lighting,South,M. Okafor,Municipality,51681,P2,Open,,FALSE
4313,L-P2-00914,27-07-2025,Inbound Web Form,Digital Signage,West,J. Sullivan,Mixed-Use Development,47704,P2,Open,,FALSE
4314,L-P2-00915,02-04-2025,Trade Show,Video Analytics,Unknown,T. Chen,Mixed-Use Development,16809,P2,Open,,FALSE
4315,L-P2-00916,06-02-2025,Trade Show,Video Analytics,Northeast,L. Fitzgerald,Enterprise Business,17561,P2,Disqualified,No response,FALSE
4316,L-P2-00917,25-06-2025,Outbound Sdr,Smart Lighting,Midwest,J. Sullivan,Municipality,25310,P2,Qualified,,FALSE
4317,L-P2-00918,03-09-2025,Outbound Sdr,Smart Mobility (EV/Parking),Midwest,K. Romano,Campus,30690,P2,Open,,FALSE
4318,L-P2-00919,07-08-2025,Outbound Sdr,Smart Mobility (EV/Parking),South,D. Singh,Municipality,30042,P2,Disqualified,Wrong fit,FALSE
4319,L-P2-00920,18-03-2025,Trade Show,Digital Signage,South,T. Chen,Municipality,54115,P2,Disqualified,No budget,FALSE
4320,L-P2-00921,14-03-2025,Existing Client Upsell,Smart Lighting,Northeast,J. Sullivan,Campus,18594,P2,Disqualified,Wrong fit,FALSE
4321,L-P2-00922,16-07-2025,Outbound Sdr,Smart Lighting,Northeast,M. Okafor,Enterprise Business,39560,P2,Disqualified,Wrong fit,FALSE
4322,L-P2-00923,07-08-2025,Inbound Web Form,Smart Buildings,Northeast,J. Sullivan,Enterprise Business,36841,P2,Open,,FALSE
4323,L-P2-00924,11-03-2025,Partner Referral,Smart Mobility (EV/Parking),South,K. Romano,Enterprise Business,35986,P2,Open,,FALSE
4324,L-P2-00925,13-07-2025,Cold Outreach,Smart Lighting,Unknown,T. Chen,Campus,8079,P2,Open,,FALSE
4325,L-P2-00926,17-01-2025,Trade Show,Smart Buildings,Midwest,T. Chen,Campus,10777,P2,Disqualified,Wrong fit,FALSE
4326,L-P2-00927,16-04-2025,Existing Client Upsell,Smart Buildings,South,S. Patel,Campus,18551,P2,Disqualified,No budget,FALSE
4327,L-P2-00928,23-08-2025,Inbound Web Form,Video Analytics,Midwest,K. Romano,Campus,58918,P2,Open,,FALSE
4328,L-P2-00929,03-09-2025,Partner Referral,Smart Mobility (EV/Parking),Northeast,S. Patel,Campus,48905,P2,Open,,FALSE
4329,L-P2-00930,31-01-2025,Outbound Sdr,Smart Buildings,West,S. Patel,Multifamily Property,20158,P2,Qualified,,FALSE
4330,L-P2-00931,04-08-2025,Inbound Web Form,Smart Buildings,South,T. Chen,Campus,30283,P2,Qualified,,FALSE
4331,L-P2-00932,15-03-2025,Existing Client Upsell,Smart Lighting,Northeast,R. Alvarez,Municipality,15385,P2,Open,,FALSE
4332,L-P2-00933,03-01-2025,Existing Client Upsell,Smart Buildings,Midwest,M. Okafor,Multifamily Property,8000,P2,Qualified,,FALSE
4333,L-P2-00934,04-09-2025,Partner Referral,Smart Lighting,Northeast,L. Fitzgerald,Mixed-Use Development,29545,P2,Disqualified,Wrong fit,FALSE
4334,L-P2-00935,15-08-2025,Inbound Web Form,Smart Lighting,South,R. Alvarez,Enterprise Business,41768,P2,Disqualified,No response,FALSE
4335,L-P2-00936,22-06-2025,Outbound Sdr,Smart Lighting,South,J. Sullivan,Enterprise Business,45648,P2,Open,,FALSE
4336,L-P2-00937,06-05-2025,Inbound Web Form,Smart Buildings,South,R. Alvarez,Multifamily Property,18226,P2,Disqualified,Duplicate,FALSE
4337,L-P2-00938,27-04-2025,Inbound Web Form,Smart Buildings,South,K. Romano,Campus,28537,P2,Qualified,,FALSE
4338,L-P2-00939,23-09-2025,Existing Client Upsell,Video Analytics,Northeast,K. Romano,Multifamily Property,29013,P2,Disqualified,No response,FALSE
4339,L-P2-00940,09-08-2025,Inbound Web Form,Smart Lighting,Midwest,K. Romano,Mixed-Use Development,35646,P2,Open,,FALSE
4340,L-P2-00941,16-06-2025,Outbound Sdr,Smart Buildings,South,L. Fitzgerald,Multifamily Property,19431,P2,Open,,FALSE
4341,L-P2-00942,29-06-2025,Outbound Sdr,Smart Buildings,West,M. Okafor,Enterprise Business,10302,P2,Disqualified,Wrong fit,FALSE
4342,L-P2-00943,13-09-2025,Partner Referral,Digital Signage,Northeast,M. Okafor,Campus,30146,P2,Disqualified,No budget,FALSE
4343,L-P2-00944,21-08-2025,Outbound Sdr,Video Analytics,Northeast,T. Chen,Mixed-Use Development,13685,P2,Open,,FALSE
4344,L-P2-00945,24-08-2025,Trade Show,Smart Mobility (EV/Parking),West,L. Fitzgerald,Municipality,23506,P2,Qualified,,FALSE
4345,L-P2-00946,24-05-2025,Outbound Sdr,Smart Mobility (EV/Parking),South,S. Patel,Campus,49873,P2,Disqualified,No response,FALSE
4346,L-P2-00947,16-06-2025,Inbound Web Form,Video Analytics,South,M. Okafor,Enterprise Business,13594,P2,Open,,FALSE
4347,L-P2-00948,29-04-2025,Existing Client Upsell,Digital Signage,West,J. Sullivan,Campus,110915,P2,Disqualified,Wrong fit,TRUE
4348,L-P2-00949,26-02-2025,Inbound Web Form,Smart Mobility (EV/Parking),South,R. Alvarez,Municipality,19229,P2,Qualified,,FALSE
4349,L-P2-00950,20-07-2025,Outbound Sdr,Smart Mobility (EV/Parking),South,K. Romano,Mixed-Use Development,33701,P2,Open,,FALSE
4350,L-P2-00951,20-08-2025,Outbound Sdr,Video Analytics,Northeast,L. Fitzgerald,Multifamily Property,30876,P2,Open,,FALSE
4351,L-P2-00952,15-06-2025,Partner Referral,Smart Mobility (EV/Parking),Northeast,L. Fitzgerald,Campus,44149,P2,Qualified,,FALSE
4352,L-P2-00953,29-05-2025,Inbound Web Form,Video Analytics,South,S. Patel,Enterprise Business,22141,P2,Open,,FALSE
4353,L-P2-00954,28-05-2025,Inbound Web Form,Smart Mobility (EV/Parking),West,T. Chen,Enterprise Business,15032,P2,Qualified,,FALSE
4354,L-P2-00955,29-06-2025,Partner Referral,Smart Buildings,West,T. Chen,Municipality,56977,P2,Disqualified,Duplicate,FALSE
4355,L-P2-00956,05-04-2025,Inbound Web Form,Smart Buildings,Midwest,D. Singh,Campus,23244,P2,Open,,FALSE
4356,L-P2-00957,13-07-2025,Outbound Sdr,Smart Mobility (EV/Parking),Northeast,D. Singh,Mixed-Use Development,19919,P2,Disqualified,No response,FALSE
4357,L-P2-00958,06-03-2025,Partner Referral,Video Analytics,Northeast,J. Sullivan,Campus,51534,P2,Open,,FALSE
4358,L-P2-00959,05-01-2025,Trade Show,Smart Mobility (EV/Parking),Midwest,T. Chen,Municipality,21258,P2,Open,,FALSE
4359,L-P2-00960,29-05-2025,Partner Referral,Smart Mobility (EV/Parking),South,J. Sullivan,Enterprise Business,68513,P2,Open,,FALSE
4360,L-P2-00961,06-12-2025,Outbound Sdr,Smart Lighting,West,D. Singh,Multifamily Property,34386,P2,Disqualified,No response,FALSE
4361,L-P2-00962,23-08-2025,Trade Show,Digital Signage,Midwest,D. Singh,Mixed-Use Development,16867,P2,Qualified,,FALSE
4362,L-P2-00963,19-02-2025,Existing Client Upsell,Digital Signage,South,D. Singh,Municipality,10604,P2,Disqualified,No response,FALSE
4363,L-P2-00964,30-08-2025,Inbound Web Form,Smart Lighting,Midwest,K. Romano,Campus,15044,P2,Disqualified,Wrong fit,FALSE
4364,L-P2-00965,01-11-2025,Outbound Sdr,Digital Signage,Northeast,M. Okafor,Enterprise Business,21166,P2,Disqualified,No response,FALSE
4365,L-P2-00966,21-01-2025,Outbound Sdr,Video Analytics,West,M. Okafor,Municipality,42068,P2,Qualified,,FALSE
4366,L-P2-00967,26-09-2025,Existing Client Upsell,Video Analytics,South,Unassigned,Municipality,18740,P2,Qualified,,FALSE
4367,L-P2-00968,31-05-2025,Partner Referral,Video Analytics,Northeast,S. Patel,Municipality,56009,P2,Open,,FALSE
4368,L-P2-00969,17-01-2025,Outbound Sdr,Smart Lighting,Midwest,M. Okafor,Mixed-Use Development,11456,P2,Qualified,,FALSE
4369,L-P2-00970,16-06-2025,Existing Client Upsell,Smart Buildings,West,D. Singh,Mixed-Use Development,69554,P2,Open,,FALSE
4370,L-P2-00971,17-03-2025,Existing Client Upsell,Video Analytics,Midwest,S. Patel,Campus,22446,P2,Disqualified,No budget,FALSE
4371,L-P2-00972,05-03-2025,Partner Referral,Smart Lighting,Northeast,K. Romano,Multifamily Property,11582,P2,Disqualified,No response,FALSE
4372,L-P2-00973,23-01-2025,Inbound Web Form,Digital Signage,West,M. Okafor,Multifamily Property,51264,P2,Open,,FALSE
4373,L-P2-00974,31-05-2025,Inbound Web Form,Smart Mobility (EV/Parking),Midwest,D. Singh,Multifamily Property,44605,P2,Open,,FALSE
4374,L-P2-00975,11-01-2025,Trade Show,Smart Mobility (EV/Parking),Northeast,M. Okafor,Municipality,33568,P2,Disqualified,No budget,FALSE
4375,L-P2-00976,24-01-2025,Partner Referral,Video Analytics,Midwest,J. Sullivan,Campus,27004,P2,Qualified,,FALSE
4376,L-P2-00977,23-08-2025,Existing Client Upsell,Video Analytics,West,J. Sullivan,Mixed-Use Development,18437,P2,Open,,FALSE
4377,L-P2-00978,06-06-2025,Partner Referral,Video Analytics,Midwest,M. Okafor,Campus,23576,P2,Open,,FALSE
4378,L-P2-00979,24-02-2025,Partner Referral,Smart Lighting,Northeast,J. Sullivan,Municipality,10947,P2,Disqualified,Duplicate,FALSE
4379,L-P2-00980,30-03-2025,Inbound Web Form,Digital Signage,Northeast,D. Singh,Municipality,8928,P2,Disqualified,Duplicate,FALSE
4380,L-P2-00981,04-08-2025,Outbound Sdr,Smart Buildings,Northeast,J. Sullivan,Multifamily Property,23957,P2,Open,,FALSE
4381,L-P2-00982,20-09-2025,Existing Client Upsell,Smart Lighting,West,D. Singh,Enterprise Business,29153,P2,Open,,FALSE
4382,L-P2-00983,31-03-2025,Trade Show,Smart Lighting,South,M. Okafor,Municipality,20804,P2,Disqualified,No response,FALSE
4383,L-P2-00984,03-09-2025,Outbound Sdr,Smart Mobility (EV/Parking),Midwest,K. Romano,Municipality,12773,P2,Open,,FALSE
4384,L-P2-00985,01-01-2025,Outbound Sdr,Smart Lighting,West,D. Singh,Enterprise Business,49904,P2,Disqualified,Duplicate,FALSE
4385,L-P2-00986,05-07-2025,Partner Referral,Video Analytics,Midwest,R. Alvarez,Campus,14766,P2,Qualified,,FALSE
4386,L-P2-00987,31-01-2025,Cold Outreach,Smart Buildings,Northeast,T. Chen,Enterprise Business,18044,P2,Open,,FALSE
4387,L-P2-00988,06-04-2025,Inbound Web Form,Digital Signage,Midwest,K. Romano,Municipality,55603,P2,Open,,FALSE
4388,L-P2-00989,04-01-2025,Cold Outreach,Digital Signage,Midwest,K. Romano,Municipality,16522,P2,Disqualified,No response,FALSE
4389,L-P2-00990,08-04-2025,Outbound Sdr,Video Analytics,Midwest,R. Alvarez,Enterprise Business,50619,P2,Disqualified,Duplicate,FALSE
4390,L-P2-00991,25-02-2025,Existing Client Upsell,Digital Signage,South,J. Sullivan,Multifamily Property,54087,P2,Disqualified,No budget,FALSE
4391,L-P2-00992,31-01-2025,Cold Outreach,Video Analytics,Northeast,L. Fitzgerald,Enterprise Business,34754,P2,Open,,FALSE
4392,L-P2-00993,01-09-2025,Outbound Sdr,Smart Lighting,Northeast,R. Alvarez,Multifamily Property,22438,P2,Qualified,,FALSE
4393,L-P2-00994,29-01-2025,Inbound Web Form,Video Analytics,Northeast,S. Patel,Municipality,11482,P2,Disqualified,Wrong fit,FALSE
4394,L-P2-00995,12-07-2025,Partner Referral,Smart Buildings,Midwest,R. Alvarez,Enterprise Business,32861,P2,Disqualified,No budget,FALSE
4395,L-P2-00996,08-06-2025,Partner Referral,Digital Signage,South,R. Alvarez,Mixed-Use Development,30492,P2,Disqualified,No budget,FALSE
4396,L-P2-00997,05-11-2025,Outbound Sdr,Video Analytics,West,Unassigned,Multifamily Property,16835,P2,Disqualified,No response,FALSE
4397,L-P2-00998,27-07-2025,Trade Show,Smart Lighting,Unknown,T. Chen,Mixed-Use Development,16806,P2,Disqualified,No response,FALSE
4398,L-P2-00999,21-09-2025,Partner Referral,Smart Lighting,Midwest,M. Okafor,Multifamily Property,30136,P2,Open,,FALSE
4399,L-P2-01000,24-05-2025,Existing Client Upsell,Video Analytics,West,T. Chen,Campus,94335,P2,Qualified,,TRUE
4400,L-P2-01001,08-08-2025,Trade Show,Digital Signage,South,D. Singh,Enterprise Business,20809,P2,Disqualified,No response,FALSE
4401,L-P2-01002,02-06-2025,Inbound Web Form,Smart Buildings,South,T. Chen,Municipality,66169,P2,Qualified,,FALSE
4402,L-P2-01003,07-08-2025,Inbound Web Form,Smart Lighting,Midwest,L. Fitzgerald,Campus,48664,P2,Qualified,,FALSE
4403,L-P2-01004,05-11-2025,Inbound Web Form,Smart Mobility (EV/Parking),Midwest,D. Singh,Multifamily Property,59660,P2,Open,,FALSE
4404,L-P2-01005,08-10-2025,Outbound Sdr,Smart Lighting,South,S. Patel,Mixed-Use Development,13360,P2,Open,,FALSE
4405,L-P2-01006,18-02-2025,Existing Client Upsell,Digital Signage,West,S. Patel,Campus,16284,P2,Open,,FALSE
4406,L-P2-01007,08-02-2025,Inbound Web Form,Smart Lighting,South,T. Chen,Municipality,20818,P2,Open,,FALSE
4407,L-P2-01008,16-09-2025,Trade Show,Smart Buildings,West,S. Patel,Municipality,45427,P2,Open,,FALSE
4408,L-P2-01009,22-04-2025,Inbound Web Form,Video Analytics,West,R. Alvarez,Multifamily Property,82320,P2,Open,,TRUE
4409,L-P2-01010,06-12-2025,Partner Referral,Digital Signage,West,R. Alvarez,Enterprise Business,22578,P2,Disqualified,Wrong fit,FALSE
4410,L-P2-01011,19-06-2025,Existing Client Upsell,Video Analytics,South,M. Okafor,Municipality,10963,P2,Open,,FALSE
4411,L-P2-01012,09-11-2025,Partner Referral,Digital Signage,Northeast,S. Patel,Multifamily Property,30099,P2,Disqualified,No response,FALSE
4412,L-P2-01013,14-03-2025,Inbound Web Form,Smart Lighting,Northeast,D. Singh,Enterprise Business,14943,P2,Qualified,,FALSE
4413,L-P2-01014,03-07-2025,Partner Referral,Smart Lighting,South,J. Sullivan,Campus,14714,P2,Qualified,,FALSE
4414,L-P2-01015,29-03-2025,Inbound Web Form,Smart Mobility (EV/Parking),Midwest,S. Patel,Enterprise Business,47288,P2,Open,,FALSE
4415,L-P2-01016,28-07-2025,Outbound Sdr,Video Analytics,Midwest,D. Singh,Municipality,41295,P2,Disqualified,Duplicate,FALSE
4416,L-P2-01017,10-04-2025,Inbound Web Form,Smart Buildings,West,K. Romano,Mixed-Use Development,64098,P2,Qualified,,FALSE
4417,L-P2-01018,27-02-2025,Inbound Web Form,Smart Lighting,Midwest,S. Patel,Campus,60009,P2,Open,,FALSE
4418,L-P2-01019,15-03-2025,Inbound Web Form,Smart Lighting,Midwest,T. Chen,Multifamily Property,42080,P2,Open,,FALSE
4419,L-P2-01020,20-07-2025,Inbound Web Form,Smart Mobility (EV/Parking),West,J. Sullivan,Multifamily Property,29576,P2,Disqualified,No budget,FALSE
4420,L-P2-01021,30-09-2025,Outbound Sdr,Video Analytics,Northeast,T. Chen,Multifamily Property,8000,P2,Qualified,,FALSE
4421,L-P2-01022,31-08-2025,Inbound Web Form,Smart Mobility (EV/Parking),Northeast,D. Singh,Mixed-Use Development,46995,P2,Disqualified,Wrong fit,FALSE
4422,L-P2-01023,02-11-2025,Inbound Web Form,Digital Signage,Northeast,D. Singh,Multifamily Property,29151,P2,Open,,FALSE
4423,L-P2-01024,07-02-2025,Existing Client Upsell,Video Analytics,Unknown,L. Fitzgerald,Enterprise Business,29449,P2,Open,,FALSE
4424,L-P2-01025,26-07-2025,Cold Outreach,Smart Mobility (EV/Parking),Midwest,L. Fitzgerald,Enterprise Business,105004,P2,Disqualified,Duplicate,TRUE
4425,L-P2-01026,09-08-2025,Trade Show,Smart Lighting,South,J. Sullivan,Campus,17171,P2,Open,,FALSE
4426,L-P2-01027,10-03-2025,Partner Referral,Digital Signage,Northeast,D. Singh,Mixed-Use Development,20778,P2,Open,,FALSE
4427,L-P2-01028,15-03-2025,Inbound Web Form,Smart Lighting,Midwest,S. Patel,Multifamily Property,64905,P2,Qualified,,FALSE
4428,L-P2-01029,19-05-2025,Cold Outreach,Video Analytics,West,R. Alvarez,Multifamily Property,38240,P2,Open,,FALSE
4429,L-P2-01030,07-01-2025,Inbound Web Form,Smart Mobility (EV/Parking),Northeast,M. Okafor,Enterprise Business,18158,P2,Disqualified,No budget,FALSE
